Trade #,Type,Signal,Date/Time,Price JPY,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
62,Exit Short,MACrossLE,2024-07-08 01:51,160.629,3,-0.003,0.00,4.30,0.00,0.02,0.00,0.02,0.00
62,Entry Short,MACrossSE,2024-07-08 01:49,160.628,3,-0.003,0.00,4.30,0.00,0.02,0.00,0.02,0.00
61,Exit Long,MACrossSE,2024-07-08 01:49,160.628,3,-0.01,0.00,4.30,0.00,0.05,0.01,0.03,0.01
61,Entry Long,MACrossLE,2024-07-08 01:47,160.632,3,-0.01,0.00,4.30,0.00,0.05,0.01,0.03,0.01
60,Exit Short,MACrossLE,2024-07-08 01:47,160.632,3,0,0.00,4.31,0.00,0.03,0.01,0.06,0.01
60,Entry Short,MACrossSE,2024-07-08 01:45,160.632,3,0,0.00,4.31,0.00,0.03,0.01,0.06,0.01
59,Exit Long,MACrossSE,2024-07-08 01:45,160.632,3,0.003,0.00,4.31,0.00,0.003,0.00,0,0.00
59,Entry Long,MACrossLE,2024-07-08 01:45,160.631,3,0.003,0.00,4.31,0.00,0.003,0.00,0,0.00
58,Exit Short,MACrossLE,2024-07-08 01:45,160.631,3,0,0.00,4.31,0.00,0.01,0.00,0.01,0.00
58,Entry Short,MACrossSE,2024-07-08 01:42,160.631,3,0,0.00,4.31,0.00,0.01,0.00,0.01,0.00
57,Exit Long,MACrossSE,2024-07-08 01:42,160.631,3,0.01,0.00,4.31,0.00,0.04,0.01,0.03,0.01
57,Entry Long,MACrossLE,2024-07-08 01:38,160.629,3,0.01,0.00,4.31,0.00,0.04,0.01,0.03,0.01
56,Exit Short,MACrossLE,2024-07-08 01:38,160.629,3,-0.01,0.00,4.30,0.00,0,0.00,0.01,0.00
56,Entry Short,MACrossSE,2024-07-08 01:38,160.627,3,-0.01,0.00,4.30,0.00,0,0.00,0.01,0.00
55,Exit Long,MACrossSE,2024-07-08 01:38,160.627,3,0.20,0.04,4.31,0.00,0.26,0.05,0,0.00
55,Entry Long,MACrossLE,2024-07-08 01:17,160.559,3,0.20,0.04,4.31,0.00,0.26,0.05,0,0.00
54,Exit Short,MACrossLE,2024-07-08 01:17,160.559,3,0.01,0.00,4.11,0.00,0.07,0.01,0.02,0.00
54,Entry Short,MACrossSE,2024-07-08 01:12,160.561,3,0.01,0.00,4.11,0.00,0.07,0.01,0.02,0.00
53,Exit Long,MACrossSE,2024-07-08 01:12,160.561,3,0.23,0.05,4.10,0.00,0.31,0.06,0,0.00
53,Entry Long,MACrossLE,2024-07-08 00:51,160.485,3,0.23,0.05,4.10,0.00,0.31,0.06,0,0.00
52,Exit Short,MACrossLE,2024-07-08 00:51,160.485,3,0.10,0.02,3.87,0.00,0.14,0.03,0,0.00
52,Entry Short,MACrossSE,2024-07-08 00:42,160.518,3,0.10,0.02,3.87,0.00,0.14,0.03,0,0.00
51,Exit Long,MACrossSE,2024-07-08 00:42,160.518,3,-0.01,0.00,3.77,0.00,0.05,0.01,0.06,0.01
51,Entry Long,MACrossLE,2024-07-08 00:40,160.521,3,-0.01,0.00,3.77,0.00,0.05,0.01,0.06,0.01
50,Exit Short,MACrossLE,2024-07-08 00:40,160.521,3,0.13,0.03,3.78,0.00,0.16,0.03,0.003,0.00
50,Entry Short,MACrossSE,2024-07-08 00:27,160.564,3,0.13,0.03,3.78,0.00,0.16,0.03,0.003,0.00
49,Exit Long,MACrossSE,2024-07-08 00:27,160.564,3,0.01,0.00,3.65,0.00,0.01,0.00,0,0.00
49,Entry Long,MACrossLE,2024-07-08 00:27,160.562,3,0.01,0.00,3.65,0.00,0.01,0.00,0,0.00
48,Exit Short,MACrossLE,2024-07-08 00:27,160.562,3,0.01,0.00,3.65,0.00,0.04,0.01,0.02,0.00
48,Entry Short,MACrossSE,2024-07-08 00:23,160.565,3,0.01,0.00,3.65,0.00,0.04,0.01,0.02,0.00
47,Exit Long,MACrossSE,2024-07-08 00:23,160.565,3,0.04,0.01,3.64,0.00,0.08,0.02,0,0.00
47,Entry Long,MACrossLE,2024-07-08 00:15,160.550,3,0.04,0.01,3.64,0.00,0.08,0.02,0,0.00
46,Exit Short,MACrossLE,2024-07-08 00:15,160.550,3,0.01,0.00,3.59,0.00,0.01,0.00,0,0.00
46,Entry Short,MACrossSE,2024-07-08 00:15,160.553,3,0.01,0.00,3.59,0.00,0.01,0.00,0,0.00
45,Exit Long,MACrossSE,2024-07-08 00:15,160.553,3,0,0.00,3.58,0.00,0.05,0.01,0.01,0.00
45,Entry Long,MACrossLE,2024-07-08 00:10,160.553,3,0,0.00,3.58,0.00,0.05,0.01,0.01,0.00
44,Exit Short,MACrossLE,2024-07-08 00:10,160.553,3,0,0.00,3.58,0.00,0.06,0.01,0.04,0.01
44,Entry Short,MACrossSE,2024-07-08 00:08,160.553,3,0,0.00,3.58,0.00,0.06,0.01,0.04,0.01
43,Exit Long,MACrossSE,2024-07-08 00:08,160.553,3,0.20,0.04,3.58,0.00,0.28,0.06,0,0.00
43,Entry Long,MACrossLE,2024-07-08 00:01,160.487,3,0.20,0.04,3.58,0.00,0.28,0.06,0,0.00
42,Exit Short,MACrossLE,2024-07-08 00:01,160.487,3,0.09,0.02,3.39,0.00,0.22,0.05,0.01,0.00
42,Entry Short,MACrossSE,2024-07-07 23:53,160.516,3,0.09,0.02,3.39,0.00,0.22,0.05,0.01,0.00
41,Exit Long,MACrossSE,2024-07-07 23:53,160.516,3,0.34,0.07,3.30,0.01,0.45,0.09,0,0.00
41,Entry Long,MACrossLE,2024-07-07 23:36,160.401,3,0.34,0.07,3.30,0.01,0.45,0.09,0,0.00
40,Exit Short,MACrossLE,2024-07-07 23:36,160.401,3,-0.003,0.00,2.95,0.00,0.05,0.01,0.05,0.01
40,Entry Short,MACrossSE,2024-07-07 23:33,160.400,3,-0.003,0.00,2.95,0.00,0.05,0.01,0.05,0.01
39,Exit Long,MACrossSE,2024-07-07 23:33,160.400,3,0.003,0.00,2.96,0.00,0.003,0.00,0,0.00
39,Entry Long,MACrossLE,2024-07-07 23:33,160.399,3,0.003,0.00,2.96,0.00,0.003,0.00,0,0.00
38,Exit Short,MACrossLE,2024-07-07 23:33,160.399,3,0.05,0.01,2.95,0.00,0.10,0.02,0,0.00
38,Entry Short,MACrossSE,2024-07-07 23:26,160.416,3,0.05,0.01,2.95,0.00,0.10,0.02,0,0.00
37,Exit Long,MACrossSE,2024-07-07 23:26,160.416,3,0.05,0.01,2.90,0.00,0.08,0.02,0,0.00
37,Entry Long,MACrossLE,2024-07-07 23:19,160.400,3,0.05,0.01,2.90,0.00,0.08,0.02,0,0.00
36,Exit Short,MACrossLE,2024-07-07 23:19,160.400,3,0.01,0.00,2.86,0.00,0.01,0.00,0,0.00
36,Entry Short,MACrossSE,2024-07-07 23:19,160.403,3,0.01,0.00,2.86,0.00,0.01,0.00,0,0.00
35,Exit Long,MACrossSE,2024-07-07 23:19,160.403,3,0.02,0.00,2.85,0.00,0.09,0.02,0.03,0.01
35,Entry Long,MACrossLE,2024-07-07 23:15,160.396,3,0.02,0.00,2.85,0.00,0.09,0.02,0.03,0.01
34,Exit Short,MACrossLE,2024-07-07 23:15,160.396,3,-0.003,0.00,2.83,0.00,0.03,0.01,0.06,0.01
34,Entry Short,MACrossSE,2024-07-07 23:13,160.395,3,-0.003,0.00,2.83,0.00,0.03,0.01,0.06,0.01
33,Exit Long,MACrossSE,2024-07-07 23:13,160.395,3,0.01,0.00,2.83,0.00,0.01,0.00,0,0.00
33,Entry Long,MACrossLE,2024-07-07 23:13,160.392,3,0.01,0.00,2.83,0.00,0.01,0.00,0,0.00
32,Exit Short,MACrossLE,2024-07-07 23:13,160.392,3,0.01,0.00,2.82,0.00,0.07,0.01,0.06,0.01
32,Entry Short,MACrossSE,2024-07-07 23:08,160.396,3,0.01,0.00,2.82,0.00,0.07,0.01,0.06,0.01
31,Exit Long,MACrossSE,2024-07-07 23:08,160.396,3,0.20,0.04,2.81,0.00,0.27,0.06,0,0.00
31,Entry Long,MACrossLE,2024-07-07 22:58,160.329,3,0.20,0.04,2.81,0.00,0.27,0.06,0,0.00
30,Exit Short,MACrossLE,2024-07-07 22:58,160.329,3,0.04,0.01,2.61,0.00,0.22,0.05,0.07,0.01
30,Entry Short,MACrossSE,2024-07-07 22:56,160.343,3,0.04,0.01,2.61,0.00,0.22,0.05,0.07,0.01
29,Exit Long,MACrossSE,2024-07-07 22:56,160.343,3,0.01,0.00,2.56,0.00,0.18,0.04,0.21,0.04
29,Entry Long,MACrossLE,2024-07-07 22:53,160.338,3,0.01,0.00,2.56,0.00,0.18,0.04,0.21,0.04
28,Exit Short,MACrossLE,2024-07-07 22:53,160.338,3,0,0.00,2.55,0.00,0,0.00,0,0.00
28,Entry Short,MACrossSE,2024-07-07 22:53,160.338,3,0,0.00,2.55,0.00,0,0.00,0,0.00
27,Exit Long,MACrossSE,2024-07-07 22:53,160.338,3,0.07,0.01,2.55,0.00,0.12,0.03,0,0.00
27,Entry Long,MACrossLE,2024-07-07 22:46,160.316,3,0.07,0.01,2.55,0.00,0.12,0.03,0,0.00
26,Exit Short,MACrossLE,2024-07-07 22:46,160.316,3,0.20,0.04,2.48,0.00,0.36,0.08,0,0.00
26,Entry Short,MACrossSE,2024-07-07 22:35,160.382,3,0.20,0.04,2.48,0.00,0.36,0.08,0,0.00
25,Exit Long,MACrossSE,2024-07-07 22:35,160.382,3,-0.01,0.00,2.29,0.00,0,0.00,0.01,0.00
25,Entry Long,MACrossLE,2024-07-07 22:35,160.386,3,-0.01,0.00,2.29,0.00,0,0.00,0.01,0.00
24,Exit Short,MACrossLE,2024-07-07 22:35,160.386,3,0.11,0.02,2.30,0.00,0.23,0.05,0,0.00
24,Entry Short,MACrossSE,2024-07-07 22:27,160.423,3,0.11,0.02,2.30,0.00,0.23,0.05,0,0.00
23,Exit Long,MACrossSE,2024-07-07 22:27,160.423,3,0.15,0.03,2.19,0.00,0.25,0.05,0,0.00
23,Entry Long,MACrossLE,2024-07-07 22:20,160.372,3,0.15,0.03,2.19,0.00,0.25,0.05,0,0.00
22,Exit Short,MACrossLE,2024-07-07 22:20,160.372,3,0.10,0.02,2.03,0.00,0.38,0.08,0,0.00
22,Entry Short,MACrossSE,2024-07-07 22:15,160.407,3,0.10,0.02,2.03,0.00,0.38,0.08,0,0.00
21,Exit Long,MACrossSE,2024-07-07 22:15,160.407,3,0.05,0.01,1.93,0.00,0.05,0.01,0,0.00
21,Entry Long,MACrossLE,2024-07-07 22:15,160.391,3,0.05,0.01,1.93,0.00,0.05,0.01,0,0.00
20,Exit Short,MACrossLE,2024-07-07 22:15,160.391,3,0.16,0.03,1.88,0.00,0.29,0.06,0.01,0.00
20,Entry Short,MACrossSE,2024-07-07 22:07,160.444,3,0.16,0.03,1.88,0.00,0.29,0.06,0.01,0.00
19,Exit Long,MACrossSE,2024-07-07 22:07,160.444,3,-0.01,0.00,1.72,0.00,0.10,0.02,0.15,0.03
19,Entry Long,MACrossLE,2024-07-07 22:04,160.449,3,-0.01,0.00,1.72,0.00,0.10,0.02,0.15,0.03
18,Exit Short,MACrossLE,2024-07-07 22:04,160.449,3,0.17,0.03,1.74,0.00,0.33,0.07,0,0.00
18,Entry Short,MACrossSE,2024-07-07 21:56,160.505,3,0.17,0.03,1.74,0.00,0.33,0.07,0,0.00
17,Exit Long,MACrossSE,2024-07-07 21:56,160.505,3,0.003,0.00,1.57,0.00,0.10,0.02,0.17,0.04
17,Entry Long,MACrossLE,2024-07-07 21:50,160.504,3,0.003,0.00,1.57,0.00,0.10,0.02,0.17,0.04
16,Exit Short,MACrossLE,2024-07-07 21:50,160.504,3,0.08,0.02,1.57,0.00,0.31,0.06,0.01,0.00
16,Entry Short,MACrossSE,2024-07-07 21:46,160.530,3,0.08,0.02,1.57,0.00,0.31,0.06,0.01,0.00
15,Exit Long,MACrossSE,2024-07-07 21:46,160.530,3,0.01,0.00,1.49,0.00,0.14,0.03,0.07,0.01
15,Entry Long,MACrossLE,2024-07-07 21:39,160.525,3,0.01,0.00,1.49,0.00,0.14,0.03,0.07,0.01
14,Exit Short,MACrossLE,2024-07-07 21:39,160.525,3,0.49,0.10,1.47,0.01,0.65,0.13,0.02,0.00
14,Entry Short,MACrossSE,2024-07-07 21:14,160.687,3,0.49,0.10,1.47,0.01,0.65,0.13,0.02,0.00
13,Exit Long,MACrossSE,2024-07-07 21:14,160.687,3,0.17,0.03,0.99,0.00,0.26,0.05,0,0.00
13,Entry Long,MACrossLE,2024-07-07 21:05,160.632,3,0.17,0.03,0.99,0.00,0.26,0.05,0,0.00
12,Exit Short,MACrossLE,2024-07-07 21:05,160.632,3,0.15,0.03,0.82,0.00,0.26,0.05,0,0.00
12,Entry Short,MACrossSE,2024-07-07 20:57,160.682,3,0.15,0.03,0.82,0.00,0.26,0.05,0,0.00
11,Exit Long,MACrossSE,2024-07-07 20:57,160.682,3,0.06,0.01,0.67,0.00,0.20,0.04,0.08,0.02
11,Entry Long,MACrossLE,2024-07-07 20:53,160.662,3,0.06,0.01,0.67,0.00,0.20,0.04,0.08,0.02
10,Exit Short,MACrossLE,2024-07-07 20:53,160.662,3,0.01,0.00,0.61,0.00,0.13,0.03,0.10,0.02
10,Entry Short,MACrossSE,2024-07-07 20:48,160.665,3,0.01,0.00,0.61,0.00,0.13,0.03,0.10,0.02
9,Exit Long,MACrossSE,2024-07-07 20:48,160.665,3,0.11,0.02,0.60,0.00,0.27,0.06,0,0.00
9,Entry Long,MACrossLE,2024-07-07 20:42,160.627,3,0.11,0.02,0.60,0.00,0.27,0.06,0,0.00
8,Exit Short,MACrossLE,2024-07-07 20:42,160.627,3,0.02,0.00,0.49,0.00,0.02,0.00,0,0.00
8,Entry Short,MACrossSE,2024-07-07 20:42,160.634,3,0.02,0.00,0.49,0.00,0.02,0.00,0,0.00
7,Exit Long,MACrossSE,2024-07-07 20:42,160.634,3,0,0.00,0.47,0.00,0.05,0.01,0.03,0.01
7,Entry Long,MACrossLE,2024-07-07 20:40,160.634,3,0,0.00,0.47,0.00,0.05,0.01,0.03,0.01
6,Exit Short,MACrossLE,2024-07-07 20:40,160.634,3,-0.01,0.00,0.47,0.00,0.06,0.01,0.04,0.01
6,Entry Short,MACrossSE,2024-07-07 20:38,160.631,3,-0.01,0.00,0.47,0.00,0.06,0.01,0.04,0.01
5,Exit Long,MACrossSE,2024-07-07 20:38,160.631,3,0.03,0.01,0.48,0.00,0.07,0.02,0.05,0.01
5,Entry Long,MACrossLE,2024-07-07 20:34,160.622,3,0.03,0.01,0.48,0.00,0.07,0.02,0.05,0.01
4,Exit Short,MACrossLE,2024-07-07 20:34,160.622,3,0.10,0.02,0.45,0.00,0.21,0.04,0,0.00
4,Entry Short,MACrossSE,2024-07-07 20:28,160.654,3,0.10,0.02,0.45,0.00,0.21,0.04,0,0.00
